gender, Category, product_name,link, product_images,price,description
mujer,accesorio , PLEATED SWIMSUIT,https://www.zara.com/in/en/pleated-swimsuit-p00167223.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0167/223/717/2/w/448/0167223717_1_1_1.jpg?ts=1683728026823': 'Image 0 of PLEATED SWIMSUIT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0167/223/717/2/w/448/0167223717_6_1_1.jpg?ts=1683559830521': 'Image 1 of PLEATED SWIMSUIT from Zara'}]","₹ 3,290.00","Swimsuit with removable cups, a V-neckline and straps. Pleated fabric."
mujer,accesorio , RHINESTONE BIKINI TOP,https://www.zara.com/in/en/rhinestone-bikini-top-p00167235.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0167/235/800/12/w/448/0167235800_1_1_1.jpg?ts=1688458895182': 'Image 0 of RHINESTONE BIKINI TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0167/235/800/12/w/448/0167235800_2_1_1.jpg?ts=1688458892537': 'Image 1 of RHINESTONE BIKINI TOP from Zara'}]","₹ 1,990.00",Bikini top with removable cups and an asymmetric neckline. Adjustable thin straps with metallic appliqué and rhinestones.
mujer,accesorio , RHINESTONE BIKINI BOTTOMS,https://www.zara.com/in/en/rhinestone-bikini-bottoms-p00167236.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0167/236/800/12/w/448/0167236800_1_1_1.jpg?ts=1688458908454': 'Image 0 of RHINESTONE BIKINI BOTTOMS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0167/236/800/12/w/448/0167236800_2_1_1.jpg?ts=1688458906272': 'Image 1 of RHINESTONE BIKINI BOTTOMS from Zara'}]","₹ 1,990.00",Bikini bottoms with metallic appliqué on the side with rhinestones.
mujer,vestido , PRINTED PLEATED JUMPSUIT,https://www.zara.com/in/en/printed-pleated-jumpsuit-p09878239.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/9878/239/330/2/w/448/9878239330_1_1_1.jpg?ts=1693224764546': 'Image 0 of PRINTED PLEATED JUMPSUIT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/9878/239/330/2/w/448/9878239330_2_1_1.jpg?ts=1693224765803': 'Image 1 of PRINTED PLEATED JUMPSUIT from Zara'}]","₹ 4,990.00",Playsuit with a surplice neckline and long sleeves. Elasticated waist. Lining at the bottom. Fastening with buttoned opening at the back.
mujer,vestido , PLAYSUIT WITH CUT-OUT DETAIL,https://www.zara.com/in/en/playsuit-with-cut-out-detail-p01165178.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1165/178/401/2/w/448/1165178401_1_1_1.jpg?ts=1693305744717': 'Image 0 of PLAYSUIT WITH CUT-OUT DETAIL from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1165/178/401/2/w/448/1165178401_2_1_1.jpg?ts=1693305744244': 'Image 1 of PLAYSUIT WITH CUT-OUT DETAIL from Zara'}]","₹ 3,990.00",Sleeveless playsuit with a round neck. Pleated detail on the front and an opening at the waist. Invisible back zip fastening and openings with metal buttons. Split hem at the side and gathered detail.
mujer,vestido , POLYAMIDE MIDI DRESS,https://www.zara.com/in/en/polyamide-midi-dress-p03641815.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3641/815/700/2/w/448/3641815700_1_1_1.jpg?ts=1692865109452': 'Image 0 of POLYAMIDE MIDI DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3641/815/700/2/w/448/3641815700_2_1_1.jpg?ts=1692865109443': 'Image 1 of POLYAMIDE MIDI DRESS from Zara'}]","₹ 2,290.00",Midi dress made of polyamide and elastane blend. Round neck and drop sleeves.
mujer,vestido , FITTED ASYMMETRIC DRESS WITH CUT-OUT DETAIL,https://www.zara.com/in/en/fitted-asymmetric-dress-with-cut-out-detail-p03641808.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3641/808/250/2/w/448/3641808250_1_1_1.jpg?ts=1688048277567': 'Image 0 of FITTED ASYMMETRIC DRESS WITH CUT-OUT DETAIL from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3641/808/250/2/w/448/3641808250_2_1_1.jpg?ts=1688048276960': 'Image 1 of FITTED ASYMMETRIC DRESS WITH CUT-OUT DETAIL from Zara'}]","₹ 2,590.00",Dress made of a polyamide and elastane blend. Asymmetric neckline and thin elastic straps. Gathered detail and cut-out detail at the waist.
mujer,vestido , METALLIC STRAPLESS DRESS,https://www.zara.com/in/en/metallic-strapless-dress-p03152390.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3067/290/220/2/w/448/3067290220_1_1_1.jpg?ts=1692874441282': 'Image 0 of METALLIC STRAPLESS DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3067/290/220/2/w/448/3067290220_2_1_1.jpg?ts=1692874442284': 'Image 1 of METALLIC STRAPLESS DRESS from Zara'}]","₹ 3,990.00",Off-the-shoulder midi dress with a straight-cut neckline. Metallic fabric. Gathered details. Back slit at the hem. Invisible side zip fastening.
mujer,vestido , FOIL SLIP DRESS,https://www.zara.com/in/en/foil-slip-dress-p08396741.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8396/741/800/2/w/448/8396741800_1_1_1.jpg?ts=1692874441145': 'Image 0 of FOIL SLIP DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8396/741/800/2/w/448/8396741800_2_1_1.jpg?ts=1692874444399': 'Image 1 of FOIL SLIP DRESS from Zara'}]","₹ 3,990.00",Midi dress made of metallic-effect fabric. Draped neckline and thin straps. Open back. Invisible zip fastening.
mujer,vestido , FOIL SLIP DRESS,https://www.zara.com/in/en/foil-slip-dress-p08326350.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8326/350/808/2/w/448/8326350808_1_1_1.jpg?ts=1692874443895': 'Image 0 of FOIL SLIP DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8326/350/808/2/w/448/8326350808_2_1_1.jpg?ts=1692874443188': 'Image 1 of FOIL SLIP DRESS from Zara'}]","₹ 3,990.00","Long dress made of metallic-effect fabric. Featuring a V-neckline, thin straps and an open back."
mujer,vestido , TRANSPARENT TULLE DRESS,https://www.zara.com/in/en/transparent-tulle-dress-p08497359.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8497/359/802/2/w/448/8497359802_1_1_1.jpg?ts=1692874442937': 'Image 0 of TRANSPARENT TULLE DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8497/359/802/2/w/448/8497359802_2_1_1.jpg?ts=1692874443525': 'Image 1 of TRANSPARENT TULLE DRESS from Zara'}]","₹ 2,990.00",Transparent midi dress with a high neck and long sleeves. Pronounced seams. Buttoned opening at the neck.
mujer,vestido , COMBINED NYLON JUMPSUIT,https://www.zara.com/in/en/combined-nylon-jumpsuit-p08338239.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8338/239/800/22/w/448/8338239800_1_1_1.jpg?ts=1693212396279': 'Image 0 of COMBINED NYLON JUMPSUIT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8338/239/800/22/w/448/8338239800_2_1_1.jpg?ts=1693212395635': 'Image 1 of COMBINED NYLON JUMPSUIT from Zara'}]","₹ 3,990.00",V-neck jumpsuit with thin adjustable straps. Side pockets and false rear welt pockets. Matching fabric. Invisible back zip and metal hook fastening at the front.
mujer,vestido , SATIN DRESS,https://www.zara.com/in/en/satin-dress-p01131807.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1131/807/622/2/w/448/1131807622_1_1_1.jpg?ts=1692273229105': 'Image 0 of SATIN DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1131/807/622/2/w/448/1131807622_2_1_1.jpg?ts=1692273228811': 'Image 1 of SATIN DRESS from Zara'}]","₹ 3,290.00",Satin dress with a V-neckline and thin straps. Featuring an open back with a matching fabric strap.
mujer, vestido , FAUX LEATHER STRAPLESS DRESS,https://www.zara.com/in/en/faux-leather-strapless-dress-p08741245.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8741/245/800/2/w/448/8741245800_1_1_1.jpg?ts=1692892311388': 'Image 0 of FAUX LEATHER STRAPLESS DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8741/245/800/2/w/448/8741245800_2_1_1.jpg?ts=1692892311244': 'Image 1 of FAUX LEATHER STRAPLESS DRESS from Zara'}]","₹ 3,290.00",Short dress with a straight-cut neckline and exposed shoulders. Draped fabric on the side with metal links on the hem. Invisible back zip fastening.
mujer, vestido , OPEN CABLE-KNIT DRESS,https://www.zara.com/in/en/open-cable-knit-dress-p00021103.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0021/103/705/12/w/448/0021103705_1_1_1.jpg?ts=1693237097875': 'Image 0 of OPEN CABLE-KNIT DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0021/103/705/12/w/448/0021103705_2_1_1.jpg?ts=1693237097046': 'Image 1 of OPEN CABLE-KNIT DRESS from Zara'}]","₹ 3,990.00",Long felt texture dress. Round neck and long sleeves. Perforated fabric detail. A-line hem with side slit. This garment is not lined.
mujer, vestido , JUMPSUIT WITH CROSSOVER BACK,https://www.zara.com/in/en/jumpsuit-with-crossover-back-p09878232.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/9878/232/684/12/w/448/9878232684_1_1_1.jpg?ts=1692888368378': 'Image 0 of JUMPSUIT WITH CROSSOVER BACK from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/9878/232/684/12/w/448/9878232684_2_1_1.jpg?ts=1692888368244': 'Image 1 of JUMPSUIT WITH CROSSOVER BACK from Zara'}]","₹ 4,990.00",V-neck jumpsuit with thin straps that cross at the back. Lining. Wide-leg design. Invisible back zip fastening.
mujer, vestido , CUT-OUT JUMPSUIT,https://www.zara.com/in/en/cut-out-jumpsuit-p00387166.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0387/166/610/2/w/448/0387166610_1_1_1.jpg?ts=1692879491500': 'Image 0 of CUT-OUT JUMPSUIT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0387/166/610/2/w/448/0387166610_2_1_1.jpg?ts=1692879491484': 'Image 1 of CUT-OUT JUMPSUIT from Zara'}]","₹ 3,990.00",Flowing jumpsuit with a V-neckline and full short sleeves. Pleat details and openings at the waist. Invisible back zip fastening.
mujer, vestido , SATIN CAMISOLE DRESS,https://www.zara.com/in/en/satin-camisole-dress-p08490899.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8490/899/690/2/w/448/8490899690_1_1_1.jpg?ts=1692879490213': 'Image 0 of SATIN CAMISOLE DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8490/899/690/2/w/448/8490899690_2_1_1.jpg?ts=1692879492138': 'Image 1 of SATIN CAMISOLE DRESS from Zara'}]","₹ 3,990.00",Midi dress with a draped neckline and thin straps. Gathered detail on the side. Invisible zip fastening.
mujer, vestido , SATIN DRESS WITH FEATHERS,https://www.zara.com/in/en/satin-dress-with-feathers-p07844934.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7844/934/501/2/w/448/7844934501_1_1_1.jpg?ts=1691482578125': 'Image 0 of SATIN DRESS WITH FEATHERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7844/934/501/2/w/448/7844934501_2_1_1.jpg?ts=1691482578177': 'Image 1 of SATIN DRESS WITH FEATHERS from Zara'}]","₹ 11,990.00",Fitted midi dress made of viscose. Strapless with matching feather appliqués. Invisible zip fastening.
mujer, vestido , DENIM TRF MIDI DRESS,https://www.zara.com/in/en/denim-trf-midi-dress-p05520081.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/5520/081/400/19/w/448/5520081400_1_1_1.jpg?ts=1688126428450': 'Image 0 of DENIM TRF MIDI DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5520/081/400/19/w/448/5520081400_2_1_1.jpg?ts=1688126428012': 'Image 1 of DENIM TRF MIDI DRESS from Zara'}]","₹ 3,990.00",Midi dress with a V-neckline and adjustable thin straps.
mujer, vestido , CORSETRY-INSPIRED MIDI DRESS,https://www.zara.com/in/en/corsetry-inspired-midi-dress-p02298173.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2298/173/600/2/w/448/2298173600_1_1_1.jpg?ts=1692699026829': 'Image 0 of CORSETRY-INSPIRED MIDI DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2298/173/600/2/w/448/2298173600_2_1_1.jpg?ts=1692699026983': 'Image 1 of CORSETRY-INSPIRED MIDI DRESS from Zara'}]","₹ 3,290.00",V-neck midi dress with thin straps. Featuring a ring detail on the chest and side cut-out details. Draped fabric on the side and a slit at the hem. Invisible back zip fastening.
mujer, vestido , TEXTURED MIDI DRESS WITH BELT,https://www.zara.com/in/en/textured-midi-dress-with-belt-p08351224.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8351/224/800/2/w/448/8351224800_1_1_1.jpg?ts=1692792858610': 'Image 0 of TEXTURED MIDI DRESS WITH BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8351/224/800/2/w/448/8351224800_2_1_1.jpg?ts=1692792858976': 'Image 1 of TEXTURED MIDI DRESS WITH BELT from Zara'}]","₹ 4,990.00",Midi dress with lapel collar and V-neck. Long sleeves with cuffs. Patch pockets on chest. Combined belt with tortoiseshell effect buckle. Inner lining. Front button fastening.
mujer, vestido , GATHERED LINEN BLEND DRESS,https://www.zara.com/in/en/gathered-linen-blend-dress-p09479268.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/9479/268/518/3/w/448/9479268518_1_1_1.jpg?ts=1687855034746': 'Image 0 of GATHERED LINEN BLEND DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/9479/268/518/3/w/448/9479268518_2_1_1.jpg?ts=1687855036183': 'Image 1 of GATHERED LINEN BLEND DRESS from Zara'}]","₹ 4,990.00","Sleeveless midi dress made of a linen and viscose blend. Featuring a wide neckline, gathered detailing, pleats and a side slit at the hem."
mujer, vestido , PRINTED KNIT DRESS,https://www.zara.com/in/en/printed-knit-dress-p06427122.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6427/122/050/2/w/448/6427122050_1_1_1.jpg?ts=1692790314025': 'Image 0 of PRINTED KNIT DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6427/122/050/2/w/448/6427122050_2_1_1.jpg?ts=1692798056932': 'Image 1 of PRINTED KNIT DRESS from Zara'}]","₹ 2,990.00",Fitted midi dress with a straight-cut neckline and thin straps.
mujer, vestido , PRINTED LINEN BLEND SHIRT DRESS,https://www.zara.com/in/en/printed-linen-blend-shirt-dress-p08032462.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8032/462/070/2/w/448/8032462070_1_1_1.jpg?ts=1687791315703': 'Image 0 of PRINTED LINEN BLEND SHIRT DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8032/462/070/2/w/448/8032462070_2_1_1.jpg?ts=1687791315940': 'Image 1 of PRINTED LINEN BLEND SHIRT DRESS from Zara'}]","₹ 5,590.00",Dress made of a linen blend. Johnny collar and short sleeves with buttoned tabs. Front patch pockets. Buttoned front and belt.
mujer, vestido , LONG DRESS WITH RUFFLES,https://www.zara.com/in/en/long-dress-with-ruffles-p08088334.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8088/334/512/22/w/448/8088334512_1_1_1.jpg?ts=1692814926723': 'Image 0 of LONG DRESS WITH RUFFLES from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8088/334/512/22/w/448/8088334512_2_1_1.jpg?ts=1692814924733': 'Image 1 of LONG DRESS WITH RUFFLES from Zara'}]","₹ 5,990.00",Long dress made of viscose. V-neck and thin straps. Ruffle details in the same fabric.
mujer, vestido , ASYMMETRIC MIDI DRESS,https://www.zara.com/in/en/asymmetric-midi-dress-p07882636.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7882/636/250/2/w/448/7882636250_1_1_1.jpg?ts=1685626667953': 'Image 0 of ASYMMETRIC MIDI DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7882/636/250/2/w/448/7882636250_2_1_1.jpg?ts=1685626667711': 'Image 1 of ASYMMETRIC MIDI DRESS from Zara'}]","₹ 3,990.00",Midi dress made of knit fabric with an asymmetric neckline. Draped fabric on the side. Matching lining. Back vent at the hem. Invisible side zip fastening.
mujer, vestido , LINEN BLEND MIDI DRESS,https://www.zara.com/in/en/linen-blend-midi-dress-p08055394.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8055/394/626/17/w/448/8055394626_1_1_1.jpg?ts=1691136774085': 'Image 0 of LINEN BLEND MIDI DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8055/394/626/17/w/448/8055394626_2_1_1.jpg?ts=1691136774512': 'Image 1 of LINEN BLEND MIDI DRESS from Zara'}]","₹ 4,990.00",Sleeveless dress made of a linen and cotton blend fabric. Round neck. Split hem. Fastening at the back with button and side zip.
mujer, vestido , PRINTED HALTER DRESS,https://www.zara.com/in/en/printed-halter-dress-p02183247.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2183/247/251/12/w/448/2183247251_1_1_1.jpg?ts=1691599336676': 'Image 0 of PRINTED HALTER DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2183/247/251/12/w/448/2183247251_2_1_1.jpg?ts=1691599336227': 'Image 1 of PRINTED HALTER DRESS from Zara'}]","₹ 4,990.00",Midi dress made of 100% cotton. Halter neck and V-neck with adjustable ties on the collar. Pleated detail on the chest. Tied belt in the same fabric. Open back with elastic. Flared hem.
mujer, vestido , ASYMMETRIC TUNIC BLOUSE,https://www.zara.com/in/en/asymmetric-tunic-blouse-p09479277.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/9479/277/737/2/w/448/9479277737_1_1_1.jpg?ts=1688980756229': 'Image 0 of ASYMMETRIC TUNIC BLOUSE from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/9479/277/737/2/w/448/9479277737_2_1_1.jpg?ts=1688980756369': 'Image 1 of ASYMMETRIC TUNIC BLOUSE from Zara'}]","₹ 4,990.00","Blouse made of a viscose blend. Featuring a V-neckline, short sleeves and an adjustable drawstring waist in the same fabric."
mujer, vestido , HALTER MIDI DRESS WITH BUCKLE,https://www.zara.com/in/en/halter-midi-dress-with-buckle-p00387164.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0387/164/800/2/w/448/0387164800_1_1_1.jpg?ts=1691755226194': 'Image 0 of HALTER MIDI DRESS WITH BUCKLE from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0387/164/800/2/w/448/0387164800_2_1_1.jpg?ts=1691755227646': 'Image 1 of HALTER MIDI DRESS WITH BUCKLE from Zara'}]","₹ 4,990.00",Dress featuring a cowl neckline and halter neck with tie detail. Open back. Crossover front with a gold buckle. Gathered detail at the back. Slit at the hem.
mujer, vestido , SUIT-EFFECT JUMPSUIT,https://www.zara.com/in/en/suit-effect-jumpsuit-p08462550.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8462/550/704/2/w/448/8462550704_1_1_1.jpg?ts=1692793176857': 'Image 0 of SUIT-EFFECT JUMPSUIT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8462/550/704/2/w/448/8462550704_2_1_1.jpg?ts=1692793176883': 'Image 1 of SUIT-EFFECT JUMPSUIT from Zara'}]","₹ 4,990.00","Jumpsuit with a straight neckline and thin straps. Side pockets and fake rear welt pockets. Front fastening with buttons and zip, inside button and metal hook."
mujer, vestido , SLIP DRESS WITH BEADS,https://www.zara.com/in/en/slip-dress-with-beads-p08351232.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8351/232/505/2/w/448/8351232505_1_1_1.jpg?ts=1692603424156': 'Image 0 of SLIP DRESS WITH BEADS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8351/232/505/2/w/448/8351232505_2_1_1.jpg?ts=1692603424099': 'Image 1 of SLIP DRESS WITH BEADS from Zara'}]","₹ 3,990.00",Midi dress with a straight-cut neckline. Thin straps with multicoloured beads. Side slit at the hem. Invisible back zip fastening.
mujer, vestido , TWO-PIECE FLARED JUMPSUIT,https://www.zara.com/in/en/two-piece-flared-jumpsuit-p08195688.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8195/688/800/2/w/448/8195688800_1_1_1.jpg?ts=1690970189306': 'Image 0 of TWO-PIECE FLARED JUMPSUIT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8195/688/800/2/w/448/8195688800_2_1_1.jpg?ts=1690970188876': 'Image 1 of TWO-PIECE FLARED JUMPSUIT from Zara'}]","₹ 5,990.00","Strapless jumpsuit with false front jetted pockets. Featuring flared hems, hidden zip fastening at the front and golden buttons."
mujer, vestido , PRINTED DRAPED TULLE DRESS,https://www.zara.com/in/en/printed-draped-tulle-dress-p05039203.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/5039/203/112/2/w/448/5039203112_1_1_1.jpg?ts=1688632736228': 'Image 0 of PRINTED DRAPED TULLE DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5039/203/112/2/w/448/5039203112_2_1_1.jpg?ts=1688632736712': 'Image 1 of PRINTED DRAPED TULLE DRESS from Zara'}]","₹ 2,990.00",Midi dress with a cowl neckline and thin straps. Draped fabric. Asymmetric hem. Contrast lining. Open back with strap detail.
mujer, vestido , PRINTED FITTED STRAPLESS DRESS,https://www.zara.com/in/en/printed-fitted-strapless-dress-p05039207.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/5039/207/400/2/w/448/5039207400_1_1_1.jpg?ts=1688632736147': 'Image 0 of PRINTED FITTED STRAPLESS DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5039/207/400/2/w/448/5039207400_2_1_1.jpg?ts=1688632733240': 'Image 1 of PRINTED FITTED STRAPLESS DRESS from Zara'}]","₹ 2,290.00",Midi dress made of tulle. Straight neckline and exposed shoulders. Draped fabric on the sides. Contrast lining.
mujer, vestido , STRAPLESS DRESS WITH CUT-OUT DETAIL,https://www.zara.com/in/en/strapless-dress-with-cut-out-detail-p05584453.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/5584/453/250/2/w/448/5584453250_1_1_1.jpg?ts=1688121429466': 'Image 0 of STRAPLESS DRESS WITH CUT-OUT DETAIL from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5584/453/250/2/w/448/5584453250_2_1_1.jpg?ts=1688121428929': 'Image 1 of STRAPLESS DRESS WITH CUT-OUT DETAIL from Zara'}]","₹ 2,990.00",Strapless midi dress. Cut-out detail on the front.
mujer, vestido , DRAPED NECK DRESS,https://www.zara.com/in/en/draped-neck-dress-p01165134.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1165/134/800/2/w/448/1165134800_1_1_1.jpg?ts=1690549006749': 'Image 0 of DRAPED NECK DRESS from Zara'}, {'https://static.zara.net/photos///2023/V/0/1/p/1165/134/800/2/w/448/1165134800_2_1_1.jpg?ts=1681295805272': 'Image 1 of DRAPED NECK DRESS from Zara'}]","₹ 2,290.00",Midi dress with a draped neckline and thin double straps.
mujer, vestido , MIDI SHIRT DRESS,https://www.zara.com/in/en/midi-shirt-dress-p08401522.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8401/522/251/2/w/448/8401522251_1_1_1.jpg?ts=1691570061954': 'Image 0 of MIDI SHIRT DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8401/522/251/2/w/448/8401522251_2_1_1.jpg?ts=1691570063897': 'Image 1 of MIDI SHIRT DRESS from Zara'}]","₹ 5,590.00","Johnny collar dress featuring long sleeves, false flap pockets at the front, front button fastening and a matching belt with a golden buckle."
mujer, vestido , PRINTED CUT-OUT TULLE DRESS,https://www.zara.com/in/en/printed-cut-out-tulle-dress-p08342201.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8342/201/120/2/w/448/8342201120_1_1_1.jpg?ts=1692196694888': 'Image 0 of PRINTED CUT-OUT TULLE DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8342/201/120/2/w/448/8342201120_2_1_1.jpg?ts=1692196695625': 'Image 1 of PRINTED CUT-OUT TULLE DRESS from Zara'}]","₹ 3,290.00",Off-the-shoulder midi dress with a straight neckline. Draped fabric. Open detail on the front. Lining. Invisible side zip fastening.
mujer, vestido , ZW DENIM JUMPSUIT,https://www.zara.com/in/en/zw-denim-jumpsuit-p07223245.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7223/245/400/2/w/448/7223245400_1_1_1.jpg?ts=1692690779616': 'Image 0 of ZW DENIM JUMPSUIT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7223/245/400/2/w/448/7223245400_2_1_1.jpg?ts=1692690781782': 'Image 1 of ZW DENIM JUMPSUIT from Zara'}]","₹ 5,990.00",ZW ZARA WOMAN Fitted jumpsuit with a lapel collar and short sleeves. Front pockets and chest and back patch pockets. Faded effect. Contrast pronounced topstitching. Belt loops. Frayed hem. Front fastening with metal zip.View more
mujer, vestido , PLEATED SHIRT DRESS WITH BELT,https://www.zara.com/in/en/pleated-shirt-dress-with-belt-p04387253.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4387/253/712/2/w/448/4387253712_1_1_1.jpg?ts=1692203339827': 'Image 0 of PLEATED SHIRT DRESS WITH BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4387/253/712/2/w/448/4387253712_2_1_1.jpg?ts=1692203336735': 'Image 1 of PLEATED SHIRT DRESS WITH BELT from Zara'}]","₹ 5,590.00",Collared dress with long sleeves. Elastic waist with contrast belt. Lining. Front fastening with gold buttons.
mujer, vestido , LONG ASYMMETRIC JUMPSUIT,https://www.zara.com/in/en/long-asymmetric-jumpsuit-p01971188.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1971/188/123/2/w/448/1971188123_1_1_1.jpg?ts=1691145776936': 'Image 0 of LONG ASYMMETRIC JUMPSUIT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1971/188/123/2/w/448/1971188123_2_1_1.jpg?ts=1691145777753': 'Image 1 of LONG ASYMMETRIC JUMPSUIT from Zara'}]","₹ 4,990.00",Sleeveless jumpsuit with an asymmetric neckline. Gold-toned buckle detail on the shoulder. Gathered sides and front darts. Front pockets. Wide-leg design. Invisible side zip fastening.
mujer, vestido , LACE-TRIMMED PRINTED DRESS,https://www.zara.com/in/en/lace-trimmed-printed-dress-p08471156.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8471/156/330/2/w/448/8471156330_1_1_1.jpg?ts=1692699026448': 'Image 0 of LACE-TRIMMED PRINTED DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8471/156/330/2/w/448/8471156330_2_1_1.jpg?ts=1692699026486': 'Image 1 of LACE-TRIMMED PRINTED DRESS from Zara'}]","₹ 4,990.00",Dress with a V-neckline and long cuffed sleeves. Contrast lace trims. Panelled hems. Front fastening with covered buttons.
mujer, vestido , LONG PRINTED DRESS,https://www.zara.com/in/en/long-printed-dress-p02183071.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2183/071/500/3/w/448/2183071500_1_1_1.jpg?ts=1687855033075': 'Image 0 of LONG PRINTED DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2183/071/500/3/w/448/2183071500_2_2_1.jpg?ts=1687855033299': 'Image 1 of LONG PRINTED DRESS from Zara'}]","₹ 4,990.00",Collared cotton long dress. Sleeves falling below the elbow. Ruffled hem. Button-up front.
